OBSERVATION_TIME,STATION_ID,CITY_NAME,COUNTRY,CITY_LAT,CITY_LON,WEATHER_CONDITIONS,WEATHER_CONDITIONS_CODE,TEMP,RAIN,TSUN,WIND_DIR,WIND_SPEED,DEW_POINT,RELATIVE_HUMIDITY,PRESSURE
2018-08-16T15:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,30,0,,300,16.6,20,55,1018.1
2018-08-16T16:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,31.1,0,,270,7.6,19.5,50,1018
2018-08-16T17:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,32.2,0,,280,16.6,19.5,47,1017.8
2018-08-16T18:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,32.2,0,,260,14.8,19.5,47,1017.6
2018-08-16T19:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,33.3,0,,290,18.4,19,43,1017.3
2018-08-16T20:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,33.3,0,,250,24.1,17.9,40,1016.9
2018-08-16T21:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,32.2,0,,270,18.4,18.8,45,1016.8
2018-08-16T22:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,32.2,0,,260,16.6,19.5,47,1016.8
2018-08-16T23:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,31.7,0,,240,20.5,19.3,48,1016.8
2018-08-17T00:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,30.6,0,,240,18.4,19.9,53,1017.4
2018-08-17T01:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,30.6,0,,240,13,19.3,51,1017.8
2018-08-17T02:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,28.9,0,,190,13,20.6,61,1018.2
2018-08-17T03:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,27.2,0,,210,11.2,21,69,1018.4
2018-08-17T04:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,27.8,0,,230,13,20.6,65,1018.6
2018-08-17T05:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,27.2,0,,250,11.2,21,69,1018.5
2018-08-17T06:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,26.1,0,,230,13,21.1,74,1018.4
2018-08-17T07:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,26.1,0,,240,11.2,21.1,74,1018.4
2018-08-17T08:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,25.6,0,,230,9.4,21.1,76,1018.1
2018-08-17T09:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,24.4,0,,200,9.4,21.1,82,1018.2
2018-08-17T10:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,24.4,0,,210,9.4,21.1,82,1018.1
2018-08-17T11:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,25,0,,230,11.2,21.7,82,1018.2
2018-08-17T12:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,26.7,0,,220,11.2,22.1,76,1018.2
2018-08-17T13:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,27.8,0,,240,11.2,22.7,74,1018.4
2018-08-17T14:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,30,0,,260,13,23.2,67,1018.2
2018-08-17T15:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,30,0,,250,9.4,22.2,63,1017.9
2018-08-17T16:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,30.6,0,,220,11.2,22.8,63,1017.3
2018-08-17T17:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,31.1,0,,190,20.5,22.7,61,1016.6
2018-08-17T18:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,31.1,0,,150,16.6,23.2,63,1015.9
2018-08-17T19:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,31.7,0,,170,16.6,21.6,55,1015
2018-08-17T20:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Rain,8,31.7,0,,150,16.6,23.3,61,1014.2
2018-08-17T21:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Thunderstorm,25,31.7,0,,160,22.3,23.8,63,1013.6
2018-08-17T22:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Rain,8,31.1,0,,150,20.5,24,66,1013.7
2018-08-17T23:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Rain,8,30.6,,,180,22.3,24,68,1012.6
2018-08-18T00:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,30,0,,190,22.3,23.9,70,1013.2
2018-08-18T01:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Heavy Thunderstorm",26,28.9,0,,190,24.1,23.3,72,1013.4
2018-08-18T02:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Thunderstorm,25,23,2.3,,300,22.3,21.1,89,1014
2018-08-18T03:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,23.3,1,,190,5.4,21.7,91,1013.5
2018-08-18T04:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Thunderstorm,25,23.9,0.8,,270,13,22.2,90,1013.5
2018-08-18T05:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,23.3,11.4,,150,5.4,22.3,94,1013.2
2018-08-18T06:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,24.4,0,,150,5.4,22.8,91,1012.5
2018-08-18T07:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,24.4,,,210,7.6,22.8,91,1012
2018-08-18T08:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,24.4,,,220,14.8,22.3,88,1012
2018-08-18T09:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,23.9,,,230,18.4,22.2,90,1011.8
2018-08-18T10:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,23.9,,,270,16.6,22.2,90,1011.8
2018-08-18T11:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,23.9,1,,210,9.4,22.9,94,1011.2
2018-08-18T12:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Overcast,4,23.9,0,,230,13,22.9,94,1011
2018-08-18T13:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Overcast,4,24.4,0,,220,14.8,22.8,91,1010.9
2018-08-18T14:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,25.6,0,,250,11.2,22.9,85,1010.8
2018-08-18T15:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Overcast,4,27.2,0,,240,11.2,23.2,79,1010.6
2018-08-18T16:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,29.4,0,,260,16.6,22.9,68,1010.1
2018-08-18T17:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,30,0,,270,22.3,21.7,61,1009.4
2018-08-18T18:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,30,0,,280,18.4,22.2,63,1008.8
2018-08-18T19:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,30.6,0,,250,22.3,22.2,61,1008.1
2018-08-18T20:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Rain,8,31.7,0,,260,24.1,21.6,55,1007.6
2018-08-18T21:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Rain,8,31.1,0,,280,24.1,21,55,1007.7
2018-08-18T22:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,28.3,0,,350,29.5,19.5,59,1009.1
2018-08-18T23:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,25.6,1,,350,18.4,21.1,76,1009
2018-08-19T00:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,23.3,0.8,,30,13,21.7,91,1009.8
2018-08-19T01:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,23.3,,,10,22.3,21,87,1010.5
2018-08-19T02:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,23.3,,,20,24.1,20.1,82,1010.7
2018-08-19T03:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Overcast,4,22.2,0,,30,16.6,19,82,1010.8
2018-08-19T04:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,21.7,0,,10,22.3,17.9,79,1010.9
2018-08-19T05:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,21.1,0,,20,20.5,17.7,81,1010.9
2018-08-19T06:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,21.1,0,,20,16.6,18.3,84,1010.9
2018-08-19T07:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,21.7,0,,20,18.4,18.3,81,1011.3
2018-08-19T08:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,21.7,0,,20,18.4,18.3,81,1011.3
2018-08-19T09:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Rain,8,21.1,,,20,22.3,18.3,84,1011.6
2018-08-19T10:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,21.1,,,20,22.3,18.3,84,1011.9
2018-08-19T11:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,21.7,,,40,16.6,18.3,81,1012.8
2018-08-19T12:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Overcast,4,21.7,,,40,16.6,18.3,81,1013.6
2018-08-19T13:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,20.6,,,30,24.1,18.9,90,1014.1
2018-08-19T14:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,20.6,,,30,16.6,18.4,87,1014.7
2018-08-19T15:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,21.1,,,30,20.5,17.7,81,1015.3
2018-08-19T16:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,21.1,,,40,18.4,17.1,78,1015.4
2018-08-19T17:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,21.7,,,50,16.6,17.9,79,1015.6
2018-08-19T18:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Overcast,4,21.7,,,40,20.5,17.9,79,1015.7
2018-08-19T19:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Overcast,4,22.2,,,20,16.6,17.8,76,1015.9
2018-08-19T20:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,22.8,,,40,13,17.7,73,1015.8
2018-08-19T21:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,22.8,0,,20,14.8,17.7,73,1015.9
2018-08-19T22:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,22.8,0,,30,13,17.7,73,1016.5
2018-08-19T23:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,22.8,0,,40,14.8,17.3,71,1016.9
2018-08-20T00:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,22.2,,,40,11.2,17.8,76,1017.1
2018-08-20T01:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,22.8,,,40,11.2,17.7,73,1017.6
2018-08-20T02:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,22.8,0,,110,9.4,17.7,73,1018.1
2018-08-20T03:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Overcast,4,22.2,,,100,11.2,18.4,79,1018.5
2018-08-20T04:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,22.2,0,,80,9.4,16,68,1018.8
2018-08-20T05:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,22.2,0,,70,14.8,15.1,64,1018.8
2018-08-20T06:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,21.1,0,,70,13,15,68,1018.8
2018-08-20T07:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,21.1,0,,30,13,15.6,71,1018.6
2018-08-20T08:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,20,0,,10,14.8,15.6,76,1018.7
2018-08-20T09:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,20,0,,10,13,16,78,1019.2
2018-08-20T10:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,20,0,,20,16.6,16,78,1019.5
2018-08-20T11:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,20,0,,20,14.8,16,78,1019.9
2018-08-20T12:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Overcast,4,20.6,0,,20,22.3,16,75,1020
2018-08-20T13:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,21.7,0,,30,16.6,16.6,73,1020.1
2018-08-20T14:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,21.7,0,,30,16.6,17.3,76,1020.8
2018-08-20T15:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,22.8,0,,40,24.1,17.7,73,1020.1
2018-08-20T16:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,22.8,0,,60,11.2,17.3,71,1020.5
2018-08-20T17:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,22.8,0,,70,11.2,17.3,71,1020.5
2018-08-20T18:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,22.8,0,,70,11.2,17.3,71,1020.8
2018-08-20T19:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,23.9,0,,60,9.4,17.9,69,1020.5
2018-08-20T20:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,23.9,0,,80,9.4,17.9,69,1019.9
2018-08-20T21:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,23.3,0,,140,9.4,18.4,74,1019.4
2018-08-20T22:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,23.3,0,,160,11.2,18.8,76,1019.7
2018-08-20T23:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,22.8,0,,150,9.4,18.3,76,1019.7
2018-08-21T00:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,22.2,0,,160,5.4,18.4,79,1019.9
2018-08-21T01:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,22.2,0,,140,5.4,18.4,79,1020.3
2018-08-21T02:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,22.2,0,,150,7.6,18.4,79,1020.6
2018-08-21T03:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,22.2,0,,160,5.4,18.4,79,1020.7
2018-08-21T04:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,21.7,0,,150,7.6,17.9,79,1020.8
2018-08-21T05:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,21.7,0,,100,5.4,17.9,79,1020.7
2018-08-21T06:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,21.7,0,,130,11.2,18.3,81,1020.5
2018-08-21T07:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,21.7,0,,110,9.4,18.3,81,1019.9
2018-08-21T08:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,21.1,0,,100,7.6,18.3,84,1019.4
2018-08-21T09:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,21.1,0,,120,5.4,17.1,78,1019.5
2018-08-21T10:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,21.1,0,,70,7.6,17.1,78,1019.4
2018-08-21T11:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,20.6,0,,70,11.2,17.2,81,1019.2
2018-08-21T12:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,21.7,0,,100,14.8,16.6,73,1019.3
2018-08-21T13:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,21.7,0,,70,11.2,16.6,73,1019.1
2018-08-21T14:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,22.8,0,,90,9.4,16.1,66,1019.2
2018-08-21T15:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,23.3,0,,140,11.2,16.6,66,1019
2018-08-21T16:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,23.9,0,,140,14.8,17.2,66,1018.5
2018-08-21T17:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,23.9,0,,120,13,17.9,69,1017.9
2018-08-21T18:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,24.4,0,,120,13,18.3,69,1016.9
2018-08-21T19:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,24.4,0,,160,20.5,18.3,69,1016.4
2018-08-21T20:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,23.9,0,,130,22.3,18.3,71,1016.1
2018-08-21T21:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,23.9,0,,130,14.8,19,74,1015.6
2018-08-21T22:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,23.9,0,,130,18.4,19.4,76,1015
2018-08-21T23:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,23.3,0,,130,14.8,19.5,79,1014.5
2018-08-22T00:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Rain,8,23.3,0,,130,16.6,19.5,79,1014.2
2018-08-22T01:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Rain,8,23.3,0,,130,16.6,19.5,79,1014.3
2018-08-22T02:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Rain,8,23.3,0,,130,9.4,20.1,82,1013.5
2018-08-22T03:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Rain,8,23.3,0,,110,20.5,20.1,82,1012.5
2018-08-22T04:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Rain,8,22.8,,,110,14.8,21.1,90,1011.3
2018-08-22T05:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Rain,8,22.8,2.5,,120,16.6,21.8,94,1009.9
2018-08-22T06:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Rain,8,23.3,,,120,22.3,22.3,94,1007.7
2018-08-22T07:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,23.3,,,160,16.6,22.8,97,1007
2018-08-22T08:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,23.3,,,210,13,22.3,94,1006.7
2018-08-22T09:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,22.8,0.3,,230,11.2,22.1,96,1005.6
2018-08-22T10:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,22.2,0,,240,9.4,21.7,97,1006
2018-08-22T11:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,22.2,0,,230,18.4,21.7,97,1006.2
2018-08-22T12:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,22.8,0,,230,20.5,21.8,94,1006.4
2018-08-22T13:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,23.3,0,,250,16.6,20.6,85,1006.2
2018-08-22T14:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,24.4,0,,240,20.5,19.9,76,1006.1
2018-08-22T15:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,26.7,0,,270,24.1,20.5,69,1006.1
2018-08-22T16:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,27.2,0,,250,25.9,20.5,67,1005.9
2018-08-22T17:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,28.9,0,,260,22.3,20.6,61,1005.7
2018-08-22T18:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,28.3,0,,260,24.1,19,57,1005.5
2018-08-22T19:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,29.4,0,,250,18.4,20,57,1005.3
2018-08-22T20:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,28.9,,,280,27.7,19.5,57,1005.5
2018-08-22T21:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,29.4,0,,290,22.3,16.6,46,1005.7
2018-08-22T22:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,28.9,0,,270,24.1,16.1,46,1005.9
2018-08-22T23:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,27.8,0,,270,24.1,17.3,53,1006.4
2018-08-23T00:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,26.7,0,,260,13,17.8,58,1007
2018-08-23T01:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,25,,,330,16.6,16.2,58,1008.6
2018-08-23T02:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,24.4,0,,290,13,14.5,54,1008.9
2018-08-23T03:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,22.8,0,,310,14.8,14.9,61,1009.1
2018-08-23T04:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,22.2,0,,300,18.4,15.5,66,1009.1
2018-08-23T05:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,21.7,0,,310,13,16,70,1009.4
2018-08-23T06:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,21.7,0,,310,14.8,16,70,1009.3
2018-08-23T07:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,21.7,0,,330,13,15.5,68,1009.8
2018-08-23T08:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,21.1,0,,320,14.8,15.6,71,1010.4
2018-08-23T09:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,21.1,0,,330,18.4,15.6,71,1010.8
2018-08-23T10:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,20.6,0,,330,24.1,15.6,73,1011.6
2018-08-23T11:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,20,,,330,24.1,15,73,1012.9
2018-08-23T12:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,18.9,,,340,16.6,15,78,1013.5
2018-08-23T13:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,20,0,,320,18.4,13.2,65,1014.4
2018-08-23T14:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,21.1,0,,330,18.4,12.3,57,1015
2018-08-23T15:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,23.3,0,,320,22.3,11,46,1015.6
2018-08-23T16:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,23.9,0,,350,20.5,9.8,41,1015.9
2018-08-23T17:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,25,0,,310,22.3,8.5,35,1015.7
2018-08-23T18:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,26.1,0,,310,27.7,7.2,30,1015.7
2018-08-23T19:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,25.6,0,,340,22.3,8.1,33,1015.8
2018-08-23T20:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Cloudy,3,26.7,0,,320,25.9,9.1,33,1015.1
2018-08-23T21:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,26.7,0,,310,22.3,9.1,33,1015.2
2018-08-23T22:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,26.1,0,,300,22.3,9,34,1015.4
2018-08-23T23:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,25.6,0,,290,18.4,9.8,37,1015.9
2018-08-24T00:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,23.9,0,,270,14.8,11.6,46,1016.9
2018-08-24T01:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,23.3,0,,260,11.2,12.3,50,1018
2018-08-24T02:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,22.2,0,,280,13,13.3,57,1018.6
2018-08-24T03:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,21.7,0,,270,14.8,13.3,59,1019.2
2018-08-24T04:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,21.1,0,,270,14.8,13.3,61,1019.5
2018-08-24T05:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,20.6,0,,270,11.2,13.3,63,1019.7
2018-08-24T06:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,20,0,,310,7.6,12.7,63,1019.9
2018-08-24T07:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,18.3,0,,220,5.4,12.7,70,1020.2
2018-08-24T08:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,18.9,0,,240,5.4,13.3,70,1020.4
2018-08-24T09:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,18.3,0,,270,9.4,14,76,1020.7
2018-08-24T10:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,17.8,0,,240,7.6,13.3,75,1021.1
2018-08-24T11:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,17.2,0,,260,0,13.9,81,1021.6
2018-08-24T12:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,20.6,0,,260,5.4,13.8,65,1022.2
2018-08-24T13:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,22.2,0,,270,0,13.8,59,1022.7
2018-08-24T14:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,25,0,,270,5.4,13.9,50,1022.9
2018-08-24T15:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,26.1,0,,180,0,13.2,45,1023
2018-08-24T16:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,26.7,0,,180,7.6,13.8,45,1023.1
2018-08-24T17:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,27.8,0,,200,9.4,12.2,38,1023
2018-08-24T18:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,28.3,0,,200,13,12.6,38,1023.1
2018-08-24T19:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,28.3,0,,270,13,11.8,36,1022.7
2018-08-24T20:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,27.8,0,,150,7.6,13,40,1022.2
2018-08-24T21:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,27.8,0,,160,20.5,14.1,43,1022
2018-08-24T22:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,27.2,0,,170,14.8,13.2,42,1022.2
2018-08-24T23:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fair,2,26.1,0,,160,13,12.2,42,1022.7
